日期,隊伍,round1,round2,round3,round4
2014-01-06,暴龍,29,22,33,13
2014-01-06,巫師,36,22,15,23
2014-01-06,勇士,28,30,34,20
2014-01-06,雷霆,34,32,26,27
2014-01-06,塞爾蒂克,26,30,22,18
2014-01-06,獨行俠,17,18,22,23
2014-01-06,尼克,29,23,15,25
2014-01-06,湖人,29,32,22,32
2014-01-06,金塊,26,34,33,44
2014-01-07,76人,29,25,20,21
2014-01-07,灰狼,32,38,35,21
2014-01-07,籃網,27,19,26,19
2014-01-07,老鷹,21,31,15,19
2014-01-07,快艇,36,24,25,16
2014-01-07,魔術,18,16,21,26
2014-01-08,山貓,21,18,16,28
2014-01-08,巫師,24,19,23,31
2014-01-08,騎士,36,28,27,20
2014-01-08,76人,20,21,25,27
2014-01-08,溜馬,22,22,27,15
2014-01-08,暴龍,15,21,22,21
2014-01-08,熱火,25,18,32,32
2014-01-08,鵜鶘,24,25,21,18
2014-01-08,尼克,24,17,32,16
2014-01-08,活塞,21,20,17,27
2014-01-08,公牛,27,22,21,22
2014-01-08,太陽,25,21,17,24
2014-01-08,灰熊,22,19,23,34
2014-01-08,馬刺,25,28,21,24
2014-01-08,公鹿,30,18,20,12
2014-01-08,勇士,28,22,29,22
2014-01-08,獨行俠,33,27,25,25
2014-01-08,湖人,31,22,24,20
2014-01-08,金塊,31,37,35,26
2014-01-08,塞爾蒂克,23,22,33,20
2014-01-08,爵士,30,29,31,22
2014-01-08,雷霆,28,19,27,27
2014-01-08,國王,24,31,25,43
2014-01-08,拓荒者,35,25,13,46
2014-01-09,馬刺,25,20,37,30
2014-01-09,獨行俠,16,22,24,28
2014-01-09,暴龍,26,24,34,28
2014-01-09,活塞,25,29,20,17
2014-01-09,老鷹,25,24,30,18
2014-01-09,溜馬,12,20,34,21
2014-01-09,籃網,22,37,16,27
2014-01-09,勇士,32,20,24,22
2014-01-09,鵜鶘,28,16,22,30
2014-01-09,巫師,28,33,26,15
2014-01-09,火箭,24,28,33,28
2014-01-09,湖人,28,29,15,27
2014-01-09,灰狼,23,24,30,26
2014-01-09,太陽,27,26,19,32
2014-01-09,拓荒者,24,21,26,39
2014-01-09,魔術,24,27,24,19
2014-01-09,快艇,32,27,29,23
2014-01-09,塞爾蒂克,23,32,27,23
2014-01-10,尼克,21,22,32,27
2014-01-10,熱火,27,21,23,21
2014-01-10,金塊,27,33,29,12
2014-01-10,雷霆,26,25,15,22
2014-01-11,溜馬,18,27,20,28
2014-01-11,巫師,18,19,14,15
2014-01-11,76人,36,27,18,23
2014-01-11,活塞,28,27,29,30
2014-01-11,老鷹,10,29,26,18
2014-01-11,火箭,18,23,19,20
2014-01-11,灰熊,25,23,26,30
2014-01-11,太陽,29,26,19,25
2014-01-11,灰狼,29,39,27,24
2014-01-11,山貓,28,20,22,22
2014-01-11,鵜鶘,24,25,16,25
2014-01-11,獨行俠,31,31,22,23
2014-01-11,籃網,33,20,23,13
2014-01-11,熱火,32,13,19,25
2014-01-11,公鹿,27,18,14,13
2014-01-11,公牛,20,27,22,12
2014-01-11,爵士,26,23,21,32
2014-01-11,騎士,26,20,39,28
2014-01-11,國王,18,28,30,27
2014-01-11,魔術,24,16,24,19
2014-01-11,勇士,24,23,25,27
2014-01-11,塞爾蒂克,21,28,18,30
2014-01-11,快艇,43,27,31,22
2014-01-11,湖人,25,27,8,27
2014-01-12,暴龍,24,23,21,28
2014-01-12,籃網,18,24,22,16
2014-01-12,巫師,29,17,33,28
2014-01-12,火箭,29,34,31,20
2014-01-12,活塞,35,29,25,21
2014-01-12,太陽,21,30,28,29
2014-01-12,76人,28,12,28,24
2014-01-12,尼克,20,32,32,18
2014-01-12,公牛,24,28,18,33
2014-01-12,山貓,17,25,28,27
2014-01-12,雷霆,14,24,39,24
2014-01-12,公鹿,10,25,27,23
2014-01-12,獨行俠,17,25,42,26
2014-01-12,鵜鶘,22,15,40,30
2014-01-12,金塊,34,35,23,28
2014-01-12,魔術,25,22,19,28
2014-01-12,拓荒者,27,31,32,22
2014-01-12,塞爾蒂克,32,28,26,18
2014-01-13,國王,30,29,30,35
2014-01-13,騎士,32,18,11,19
2014-01-13,灰熊,21,27,29,31
2014-01-13,老鷹,18,23,31,29
2014-01-13,馬刺,28,24,29,23
2014-01-13,灰狼,21,28,22,15
2014-01-14,暴龍,38,20,30,28
2014-01-14,公鹿,24,26,23,21
2014-01-14,塞爾蒂克,27,16,22,27
2014-01-14,火箭,19,33,32,20
2014-01-14,尼克,28,24,23,17
2014-01-14,太陽,21,22,25,24
2014-01-14,公牛,19,24,25,20
2014-01-14,巫師,26,30,22,24
2014-01-14,鵜鶘,28,24,21,22
2014-01-14,馬刺,24,27,25,25
2014-01-14,獨行俠,28,31,25,23
2014-01-14,魔術,20,21,25,22
2014-01-14,爵士,35,32,26,25
2014-01-14,金塊,31,22,24,26
2014-01-15,山貓,27,28,23,30
2014-01-15,尼克,24,22,27,25
2014-01-15,溜馬,25,34,27,30
2014-01-15,國王,20,25,29,18
2014-01-15,灰熊,24,19,29,18
2014-01-15,雷霆,16,31,20,20
2014-01-15,湖人,23,40,22,33
2014-01-15,騎士,28,29,31,32
2014-01-16,魔術,20,29,31,21
2014-01-16,公牛,26,20,27,28
2014-01-16,76人,24,29,19,23
2014-01-16,山貓,27,18,23,24
2014-01-16,巫師,43,26,17,28
2014-01-16,熱火,18,30,29,20
2014-01-16,塞爾蒂克,23,22,28,15
2014-01-16,暴龍,25,16,15,27
2014-01-16,公鹿,10,25,25,17
2014-01-16,灰熊,20,22,16,24
2014-01-16,灰狼,23,24,26,35
2014-01-16,國王,24,34,25,28
2014-01-16,鵜鶘,30,26,25,19
2014-01-16,火箭,19,26,29,29
2014-01-16,馬刺,28,22,31,28
2014-01-16,爵士,25,20,24,36
2014-01-16,太陽,26,28,34,33
2014-01-16,湖人,27,31,24,32
2014-01-16,拓荒者,26,28,23,31
2014-01-16,騎士,27,23,25,21
2014-01-16,勇士,32,26,24,34
2014-01-16,金塊,35,30,26,32
2014-01-16,快艇,30,42,28,29
2014-01-16,獨行俠,32,30,36,29
2014-01-17,老鷹,27,26,21,36
2014-01-17,籃網,31,34,34,28
2014-01-17,溜馬,30,33,24,30
2014-01-17,尼克,31,17,21,20
2014-01-17,火箭,32,41,10,9
2014-01-17,雷霆,36,23,24,21
2014-01-18,尼克,27,23,17,28
2014-01-18,快艇,23,27,26,33
2014-01-18,魔術,18,35,21,27
2014-01-18,山貓,30,22,26,33
2014-01-18,76人,24,17,20,25
2014-01-18,熱火,34,24,21,22
2014-01-18,暴龍,22,22,25,25
2014-01-18,灰狼,15,25,21,28
2014-01-18,巫師,30,24,20,22
2014-01-18,公牛,27,23,24,19
2014-01-18,塞爾蒂克,23,35,24,22
2014-01-18,湖人,25,27,24,31
2014-01-18,活塞,25,20,20,24
2014-01-18,爵士,27,31,31,21
2014-01-18,灰熊,20,24,28,19
2014-01-18,國王,21,21,29,19
2014-01-18,馬刺,27,22,29,22
2014-01-18,拓荒者,27,27,23,32
2014-01-18,金塊,29,28,23,29
2014-01-18,騎士,26,42,19,30
2014-01-18,太陽,30,26,19,32
2014-01-18,獨行俠,36,22,26,26
2014-01-18,雷霆,39,32,30,26
2014-01-18,勇士,32,33,26,30
2014-01-19,溜馬,28,29,21,28
2014-01-19,快艇,18,23,27,24
2014-01-19,巫師,29,25,22,22
2014-01-19,活塞,22,24,33,25
2014-01-19,山貓,29,31,16,14
2014-01-19,熱火,27,26,22,15
2014-01-19,公牛,24,27,27,25
2014-01-19,76人,19,12,20,27
2014-01-19,火箭,29,33,29,23
2014-01-19,公鹿,23,29,26,26
2014-01-19,灰狼,23,28,28,19
2014-01-19,爵士,14,9,22,27
2014-01-19,鵜鶘,29,25,18,15
2014-01-19,勇士,24,28,26,19
2014-01-19,獨行俠,23,29,18,41
2014-01-19,拓荒者,35,36,33,23
2014-01-20,暴龍,36,22,23,25
2014-01-20,湖人,29,25,28,30
2014-01-20,魔術,18,35,13,27
2014-01-20,塞爾蒂克,26,20,18,27
2014-01-20,雷霆,28,29,32,19
2014-01-20,國王,30,22,22,19
2014-01-20,馬刺,29,24,31,26
2014-01-20,公鹿,16,22,22,22
2014-01-20,太陽,34,28,22,33
2014-01-20,金塊,25,31,23,24
2014-01-21,騎士,23,14,29,31
2014-01-21,獨行俠,30,29,20,23
2014-01-21,活塞,28,25,25,25
2014-01-21,快艇,26,38,30,18
2014-01-21,山貓,26,29,23,22
2014-01-21,暴龍,11,25,24,35
2014-01-21,巫師,29,32,25,21
2014-01-21,76人,23,28,22,26
2014-01-21,尼克,16,22,17,25
2014-01-21,籃網,27,25,19,32
2014-01-21,灰熊,20,20,29,23
2014-01-21,鵜鶘,25,16,27,27
2014-01-21,老鷹,34,37,26,24
2014-01-21,熱火,31,39,22,22
2014-01-21,公牛,31,18,20,24
2014-01-21,湖人,26,26,20,21
2014-01-21,火箭,37,34,35,20
2014-01-21,拓荒者,28,28,35,22
2014-01-21,勇士,21,19,29,25
2014-01-21,溜馬,35,18,24,25
2014-01-22,籃網,27,19,27,28
2014-01-22,魔術,21,21,14,34
2014-01-22,熱火,29,22,20,22
2014-01-22,塞爾蒂克,15,25,27,19
2014-01-22,鵜鶘,20,36,14,27
2014-01-22,國王,38,26,27,23
2014-01-22,雷霆,21,30,26,28
2014-01-22,拓荒者,27,25,23,22
2014-01-22,爵士,16,23,23,35
2014-01-22,灰狼,34,20,30,28
2014-01-23,山貓,26,22,24,23
2014-01-23,快艇,25,24,21,21
2014-01-23,騎士,17,27,18,25
2014-01-23,公牛,23,20,28,27
2014-01-23,魔術,21,35,24,29
2014-01-23,老鷹,29,31,28,24
2014-01-23,暴龍,15,31,22,25
2014-01-23,獨行俠,34,17,22,12
2014-01-23,巫師,22,21,30,26
2014-01-23,塞爾蒂克,32,29,15,23
2014-01-23,尼克,26,30,24,26
2014-01-23,76人,33,28,23,26
2014-01-23,火箭,29,26,33,31
2014-01-23,國王,22,22,29,25
2014-01-23,公鹿,25,25,31,23
2014-01-23,活塞,28,28,29,16
2014-01-23,馬刺,24,29,22,30
2014-01-23,雷霆,30,25,21,35
2014-01-23,太陽,30,32,34,28
2014-01-23,溜馬,29,20,30,21
2014-01-24,熱火,30,27,28,24
2014-01-24,湖人,27,19,29,27
2014-01-24,拓荒者,27,32,27,24
2014-01-24,金塊,30,37,24,14
2014-01-25,魔術,28,25,38,23
2014-01-25,湖人,32,23,25,25
2014-01-25,76人,28,25,25,17
2014-01-25,暴龍,27,25,28,24
2014-01-25,老鷹,14,20,22,23
2014-01-25,馬刺,27,28,29,21
2014-01-25,塞爾蒂克,28,18,13,24
2014-01-25,雷霆,27,23,27,24
2014-01-25,籃網,18,39,21,29
2014-01-25,獨行俠,21,25,24,36
2014-01-25,騎士,24,22,25,22
2014-01-25,公鹿,23,14,18,23
2014-01-25,活塞,26,22,32,21
2014-01-25,鵜鶘,25,29,17,32
2014-01-25,尼克,30,37,34,24
2014-01-25,山貓,21,25,20,30
2014-01-25,公牛,26,29,25,15
2014-01-25,快艇,41,27,24,20
2014-01-25,火箭,20,15,29,23
2014-01-25,灰熊,21,23,20,24
2014-01-25,太陽,29,28,19,19
2014-01-25,巫師,30,21,31,19
2014-01-25,國王,37,23,24,19
2014-01-25,溜馬,26,24,29,24
2014-01-25,勇士,36,27,35,22
2014-01-25,灰狼,36,27,28,30
2014-01-26,山貓,24,15,16,32
2014-01-26,公牛,22,17,18,32
2014-01-26,暴龍,37,28,28,25
2014-01-26,快艇,36,35,22,33
2014-01-26,76人,26,18,27,20
2014-01-26,雷霆,26,27,30,20
2014-01-26,灰熊,16,30,25,28
2014-01-26,火箭,14,21,19,27
2014-01-26,公鹿,25,20,19,23
2014-01-26,老鷹,31,29,36,16
2014-01-26,金塊,22,33,31,23
2014-01-26,溜馬,18,18,40,20
2014-01-26,爵士,21,30,26,27
2014-01-26,巫師,29,24,24,24
2014-01-26,拓荒者,27,38,22,28
2014-01-26,灰狼,29,28,24,23
2014-01-27,熱火,34,24,33,22
2014-01-27,馬刺,28,22,21,30
2014-01-27,尼克,22,29,32,27
2014-01-27,湖人,25,22,34,22
2014-01-27,鵜鶘,27,27,21,25
2014-01-27,魔術,21,23,25,23
2014-01-27,騎士,29,32,6,23
2014-01-27,太陽,22,21,25,31
2014-01-27,塞爾蒂克,17,17,19,26
2014-01-27,籃網,11,24,24,26
2014-01-27,獨行俠,28,28,28,32
2014-01-27,活塞,25,21,35,25
2014-01-27,勇士,28,26,22,27
2014-01-27,拓荒者,22,33,12,21
2014-01-27,國王,31,28,34,24
2014-01-27,金塊,30,35,30,30
2014-01-28,76人,26,28,28,31
2014-01-28,太陽,40,22,33,29
2014-01-28,籃網,26,30,25,22
2014-01-28,暴龍,25,32,25,22
2014-01-28,公牛,20,26,19,21
2014-01-28,灰狼,23,31,18,23
2014-01-28,公鹿,25,16,20,25
2014-01-28,快艇,32,32,20,30
2014-01-28,雷霆,26,24,29,32
2014-01-28,老鷹,32,25,30,22
2014-01-28,爵士,20,30,31,25
2014-01-28,國王,22,28,20,29
2014-01-29,騎士,29,15,21,24
2014-01-29,鵜鶘,26,30,27,17
2014-01-29,活塞,20,33,25,25
2014-01-29,魔術,22,21,17,27
2014-01-29,尼克,31,32,23,28
2014-01-29,塞爾蒂克,15,22,22,29
2014-01-29,火箭,20,19,33,25
2014-01-29,馬刺,28,18,18,26
2014-01-29,拓荒者,22,24,12,23
2014-01-29,灰熊,31,30,20,17
2014-01-29,勇士,22,27,16,20
2014-01-29,巫師,24,21,21,22
2014-01-29,湖人,19,30,20,23
2014-01-29,溜馬,22,27,30,25
2014-01-30,熱火,30,20,25,20
2014-01-30,雷霆,21,34,36,21
2014-01-30,暴龍,33,22,25,18
2014-01-30,魔術,20,20,25,18
2014-01-30,塞爾蒂克,26,21,24,23
2014-01-30,76人,23,30,21,21
2014-01-30,公鹿,19,31,34,33
2014-01-30,太陽,28,34,29,35
2014-01-30,灰狼,23,24,20,21
2014-01-30,鵜鶘,16,19,27,15
2014-01-30,獨行俠,30,27,28,30
2014-01-30,火箭,32,31,28,26
2014-01-30,金塊,21,31,23,23
2014-01-30,山貓,32,21,22,26
2014-01-30,馬刺,15,21,25,25
2014-01-30,公牛,21,19,28,28
2014-01-30,國王,24,22,17,26
2014-01-30,灰熊,25,23,21,30
2014-01-30,快艇,30,32,19,29
2014-01-30,巫師,31,20,23,29
2014-01-31,溜馬,19,30,25,20
2014-01-31,太陽,36,30,11,25
2014-01-31,尼克,38,22,21,36
2014-01-31,騎士,21,15,29,21
2014-01-31,勇士,32,32,26,21
2014-01-31,快艇,21,35,11,25
2014-02-01,魔術,35,32,21,25
2014-02-01,公鹿,20,26,18,38
2014-02-01,76人,21,31,23,24
2014-02-01,老鷹,27,37,38,23
2014-02-01,灰狼,22,15,30,23
2014-02-01,灰熊,30,20,16,28
2014-02-01,籃網,16,19,24,36
2014-02-01,雷霆,30,33,26,31
2014-02-01,獨行俠,24,30,21,32
2014-02-01,國王,20,29,32,22
2014-02-01,金塊,25,28,17,20
2014-02-01,暴龍,29,31,26,14
2014-02-01,湖人,27,22,25,26
2014-02-01,山貓,31,31,24,24
2014-02-01,爵士,21,27,23,19
2014-02-01,勇士,23,18,25,29
2014-02-02,溜馬,25,21,26,25
2014-02-02,籃網,24,21,25,26
2014-02-02,巫師,25,17,36,18
2014-02-02,雷霆,13,25,26,17
2014-02-02,老鷹,25,23,38,34
2014-02-02,灰狼,24,30,21,38
2014-02-02,活塞,32,25,36,20
2014-02-02,76人,22,27,21,26
2014-02-02,火箭,31,30,23,22
2014-02-02,騎士,23,29,21,19
2014-02-02,灰熊,17,26,24,32
2014-02-02,公鹿,24,25,20,21
2014-02-02,鵜鶘,23,27,21,17
2014-02-02,公牛,21,18,18,22
2014-02-02,馬刺,27,25,19,24
2014-02-02,國王,24,29,25,15
2014-02-02,尼克,22,24,25,20
2014-02-02,熱火,29,24,24,29
2014-02-02,太陽,32,27,31,15
2014-02-02,山貓,27,14,22,32
2014-02-02,拓荒者,31,26,26,23
2014-02-02,暴龍,19,21,34,29
2014-02-02,快艇,19,23,34,26
2014-02-02,爵士,21,21,23,22
2014-02-03,塞爾蒂克,27,27,17,25
2014-02-03,魔術,19,26,19,25
2014-02-04,溜馬,29,30,16,23
2014-02-04,魔術,22,28,13,16
2014-02-04,巫師,32,24,26,18
2014-02-04,拓荒者,29,26,14,21
2014-02-04,籃網,24,30,30,24
2014-02-04,76人,16,33,20,33
2014-02-04,熱火,32,31,21,18
2014-02-04,活塞,29,28,23,16
2014-02-04,公鹿,18,32,25,26
2014-02-04,尼克,19,24,26,29
2014-02-04,鵜鶘,27,27,22,19
2014-02-04,馬刺,25,17,22,38
2014-02-04,雷霆,20,31,18,17
2014-02-04,灰熊,18,18,25,16
2014-02-04,獨行俠,27,32,35,30
2014-02-04,騎士,25,27,27,28
2014-02-04,金塊,25,35,22,34
2014-02-04,快艇,29,31,21,34
2014-02-04,爵士,27,17,18,17
2014-02-04,暴龍,24,31,16,23
2014-02-04,國王,24,20,27,28
2014-02-04,公牛,12,21,24,13
2014-02-05,老鷹,15,28,12,30
2014-02-05,溜馬,19,23,24,23
2014-02-05,灰狼,38,30,21,20
2014-02-05,湖人,26,26,26,21
2014-02-05,太陽,13,20,30,29
2014-02-05,公牛,21,23,25,32
2014-02-05,勇士,13,26,18,18
2014-02-05,山貓,26,25,21,19
2014-02-06,騎士,17,32,31,28
2014-02-06,湖人,36,34,28,21
2014-02-06,76人,23,24,35,26
2014-02-06,塞爾蒂克,34,22,32,26
2014-02-06,巫師,33,29,21,16
2014-02-06,馬刺,25,23,34,17
2014-02-06,魔術,26,31,31,24
2014-02-06,活塞,26,17,31,24
2014-02-06,尼克,23,23,22,22
2014-02-06,拓荒者,26,21,30,17
2014-02-06,火箭,35,31,29,27
2014-02-06,太陽,30,33,27,18
2014-02-06,灰熊,26,29,17,24
2014-02-06,獨行俠,21,31,26,32
2014-02-06,鵜鶘,28,19,24,34
2014-02-06,老鷹,24,27,24,25
2014-02-06,雷霆,26,30,24,26
2014-02-06,灰狼,25,29,23,20
2014-02-06,金塊,30,21,33,26
2014-02-06,公鹿,24,28,20,28
2014-02-06,國王,30,37,25,17
2014-02-06,暴龍,23,29,20,29
2014-02-06,快艇,24,31,20,37
2014-02-06,熱火,36,26,27,27
2014-02-07,籃網,17,23,35,28
2014-02-07,馬刺,24,15,29,21
2014-02-07,勇士,16,34,26,26
2014-02-07,公牛,29,17,22,19
2014-02-08,溜馬,16,29,26,32
2014-02-08,拓荒者,28,22,27,26
2014-02-08,魔術,23,28,29,23
2014-02-08,雷霆,36,29,23,14
2014-02-08,76人,35,29,21,13
2014-02-08,湖人,26,35,26,25
2014-02-08,巫師,38,25,22,28
2014-02-08,騎士,32,35,26,22
2014-02-08,塞爾蒂克,21,28,22,28
2014-02-08,國王,29,17,23,20
2014-02-08,活塞,30,37,29,15
2014-02-08,籃網,17,27,29,22
2014-02-08,尼克,20,30,33,34
2014-02-08,金塊,26,18,24,22
2014-02-08,獨行俠,28,26,28,21
2014-02-08,爵士,23,20,24,14
2014-02-08,鵜鶘,25,17,19,37
2014-02-08,灰狼,26,21,24,20
2014-02-08,快艇,29,38,25,26
2014-02-08,暴龍,22,29,32,22
2014-02-09,山貓,25,17,28,30
2014-02-09,馬刺,21,20,28,35
2014-02-09,老鷹,29,14,11,22
2014-02-09,灰熊,27,10,24,18
2014-02-09,活塞,30,35,32,29
2014-02-09,金塊,29,32,25,23
2014-02-09,灰狼,23,31,29,27
2014-02-09,拓荒者,28,27,28,34
2014-02-09,公鹿,26,19,24,26
2014-02-09,火箭,29,27,25,20
2014-02-09,太陽,29,34,32,27
2014-02-09,勇士,28,31,31,19
2014-02-09,爵士,32,20,16,26
2014-02-09,熱火,20,30,16,23
2014-02-10,雷霆,29,29,28,26
2014-02-10,尼克,28,25,25,22
2014-02-10,湖人,23,23,16,24
2014-02-10,公牛,34,18,25,15
2014-02-10,塞爾蒂克,16,22,18,35
2014-02-10,獨行俠,17,27,28,30
2014-02-10,籃網,29,22,20,22
2014-02-10,鵜鶘,14,14,32,21
2014-02-10,騎士,22,20,17,19
2014-02-10,灰熊,18,15,25,20
2014-02-10,魔術,28,15,21,29
2014-02-10,溜馬,31,21,22,18
2014-02-10,巫師,28,29,18,18
2014-02-10,國王,24,21,19,20
2014-02-10,快艇,46,23,31,23
2014-02-10,76人,15,15,21,27
2014-02-11,溜馬,31,30,24,34
2014-02-11,金塊,20,20,16,24
2014-02-11,暴龍,31,18,33,26
2014-02-11,鵜鶘,20,29,21,31
2014-02-11,活塞,25,34,33,17
2014-02-11,馬刺,24,24,24,28
2014-02-11,公鹿,24,22,22,18
2014-02-11,塞爾蒂克,26,23,21,32
2014-02-11,灰狼,28,30,20,11
2014-02-11,火箭,34,33,15,25
2014-02-11,勇士,29,37,32,25
2014-02-11,76人,21,12,19,28
2014-02-12,山貓,28,30,31,25
2014-02-12,獨行俠,26,18,21,24
2014-02-12,騎士,30,25,25,29
2014-02-12,國王,23,20,25,31
2014-02-12,公牛,33,25,22,20
2014-02-12,老鷹,17,22,31,15
2014-02-12,灰熊,24,28,27,13
2014-02-12,巫師,23,16,31,19
2014-02-12,太陽,25,21,28,23
2014-02-12,熱火,22,21,28,32
2014-02-12,拓荒者,25,30,25,15
2014-02-12,雷霆,19,26,35,18
2014-02-12,湖人,27,10,23,19
2014-02-12,爵士,16,32,20,28
2014-02-13,溜馬,19,23,20,11
2014-02-13,獨行俠,19,25,16,21
2014-02-13,魔術,17,17,27,20
2014-02-13,灰熊,24,18,22,22
2014-02-13,暴龍,19,26,33,26
2014-02-13,老鷹,24,20,21,18
2014-02-13,塞爾蒂克,19,25,22,26
2014-02-13,馬刺,25,23,23,33
2014-02-13,籃網,30,20,35,20
2014-02-13,山貓,29,15,19,26
2014-02-13,活塞,28,23,15,23
2014-02-13,騎士,22,18,19,34
2014-02-13,尼克,33,21,20,19
2014-02-13,國王,22,26,24,21
2014-02-13,火箭,38,25,30,20
2014-02-13,巫師,26,28,36,22
2014-02-13,公鹿,19,30,27,22
2014-02-13,鵜鶘,25,21,37,19
2014-02-13,灰狼,31,30,28,28
2014-02-13,金塊,19,22,23,26
2014-02-13,爵士,31,25,22,27
2014-02-13,76人,22,26,21,31
2014-02-13,勇士,20,26,36,28
2014-02-13,熱火,28,29,27,27
2014-02-13,快艇,31,30,31,30
2014-02-13,拓荒者,30,31,34,22
2014-02-14,公牛,29,20,20,23
2014-02-14,籃網,19,22,20,15
2014-02-14,湖人,24,30,28,21
2014-02-14,雷霆,17,28,27,35
2014-02-15,西區明星隊,0,0,0,0
2014-02-15,東區明星隊,0,0,0,0
2014-02-15,Webber,66,70,0,0
2014-02-15,Hill,67,75,0,0
2014-02-17,西區明星隊,44,45,37,29
2014-02-17,東區明星隊,42,34,47,40
2014-02-19,溜馬,35,22,30,21
2014-02-19,老鷹,23,26,26,23
2014-02-19,76人,25,18,19,23
2014-02-19,騎士,31,33,21,29
2014-02-19,巫師,27,22,21,23
2014-02-19,暴龍,27,28,29,19
2014-02-19,活塞,21,22,24,29
2014-02-19,山貓,32,22,25,29
2014-02-19,灰熊,22,28,16,32
2014-02-19,尼克,17,20,27,29
2014-02-19,公鹿,25,28,28,23
2014-02-19,魔術,22,25,32,21
2014-02-19,獨行俠,28,26,31,21
2014-02-19,熱火,30,30,24,33
2014-02-19,金塊,25,26,26,22
2014-02-19,太陽,31,21,24,23
2014-02-19,快艇,26,25,25,27
2014-02-19,馬刺,24,32,26,31
2014-02-20,山貓,28,25,33,30
2014-02-20,活塞,21,26,25,26
2014-02-20,騎士,26,29,17,29
2014-02-20,魔術,11,25,32,25
2014-02-20,暴龍,21,20,21,30
2014-02-20,公牛,31,17,22,24
2014-02-20,老鷹,14,33,36,14
2014-02-20,巫師,31,27,33,23
2014-02-20,灰狼,30,22,30,22
2014-02-20,溜馬,18,21,33,19
2014-02-20,鵜鶘,24,23,23,21
2014-02-20,尼克,23,30,25,20
2014-02-20,太陽,29,23,24,24
2014-02-20,塞爾蒂克,21,29,21,23
2014-02-20,爵士,28,28,18,25
2014-02-20,籃網,21,27,27,30
2014-02-20,拓荒者,24,28,29,28
2014-02-20,馬刺,18,33,28,32
2014-02-20,國王,26,24,26,16
2014-02-20,勇士,30,29,16,26
2014-02-20,湖人,22,21,32,33
2014-02-20,火箭,32,32,40,30
2014-02-21,公鹿,22,20,25,23
2014-02-21,金塊,31,19,28,23
2014-02-21,雷霆,17,30,18,16
2014-02-21,熱火,34,20,22,27
2014-02-21,勇士,20,27,24,18
2014-02-21,火箭,24,19,24,22
2014-02-22,山貓,25,18,25,22
2014-02-22,鵜鶘,17,15,27,28
2014-02-22,魔術,31,22,26,27
2014-02-22,尼克,30,30,26,20
2014-02-22,76人,23,39,27,23
2014-02-22,獨行俠,41,28,32,23
2014-02-22,暴龍,16,23,37,22
2014-02-22,騎士,22,22,21,26
2014-02-22,活塞,19,33,34,29
2014-02-22,老鷹,22,41,20,24
2014-02-22,公牛,32,37,25,23
2014-02-22,金塊,19,27,23,20
2014-02-22,灰熊,21,32,20,29
2014-02-22,快艇,27,23,18,28
2014-02-22,太陽,19,28,27,32
2014-02-22,馬刺,23,12,22,28
2014-02-22,拓荒者,16,27,21,38
2014-02-22,爵士,15,24,34,21
2014-02-22,湖人,19,25,19,38
2014-02-22,塞爾蒂克,28,18,28,18
2014-02-23,山貓,28,14,22,28
2014-02-23,灰熊,21,27,15,26
2014-02-23,巫師,24,19,23,28
2014-02-23,鵜鶘,21,22,23,27
2014-02-23,老鷹,24,15,29,39
2014-02-23,尼克,23,29,21,25
2014-02-23,活塞,27,27,28,20
2014-02-23,獨行俠,29,35,24,25
2014-02-23,公鹿,18,21,29,32
2014-02-23,溜馬,27,24,24,35
2014-02-23,爵士,21,28,32,23
2014-02-23,灰狼,26,33,35,27
2014-02-23,國王,23,28,26,28
2014-02-23,塞爾蒂克,16,27,27,28
2014-02-23,勇士,28,21,19,25
2014-02-23,籃網,23,23,18,22
2014-02-24,雷霆,32,34,27,24
2014-02-24,快艇,28,44,27,26
2014-02-24,熱火,20,20,25,28
2014-02-24,公牛,24,16,12,27
2014-02-24,騎士,27,25,20,11
2014-02-24,巫師,30,28,20,18
2014-02-24,暴龍,19,25,36,25
2014-02-24,魔術,14,27,24,25
2014-02-24,金塊,27,25,18,25
2014-02-24,國王,27,21,39,22
2014-02-24,太陽,16,40,37,19
2014-02-24,火箭,30,30,23,32
2014-02-24,湖人,21,26,27,28
2014-02-24,籃網,33,30,23,22
2014-02-24,拓荒者,26,26,32,24
2014-02-24,灰狼,34,26,20,17
2014-02-25,76人,28,16,32,34
2014-02-25,公鹿,30,43,33,24
2014-02-25,活塞,37,25,21,13
2014-02-25,勇士,33,30,18,23
2014-02-25,尼克,21,38,23,26
2014-02-25,獨行俠,31,29,24,26
2014-02-25,鵜鶘,26,27,25,32
2014-02-25,快艇,32,29,32,30
2014-02-25,爵士,27,32,24,27
2014-02-25,塞爾蒂克,18,28,22,30
2014-02-26,騎士,17,24,28,24
2014-02-26,暴龍,23,24,21,31
2014-02-26,溜馬,30,27,34,27
2014-02-26,湖人,23,31,16,28
2014-02-26,巫師,35,27,31,22
2014-02-26,魔術,31,22,27,26
2014-02-26,老鷹,30,21,24,28
2014-02-26,公牛,20,34,26,27
2014-02-26,金塊,21,24,24,26
2014-02-26,拓荒者,32,20,30,18
2014-02-26,太陽,28,29,24,20
2014-02-26,灰狼,34,21,20,35
2014-02-26,國王,17,34,26,26
2014-02-26,火箭,42,27,35,25
2014-02-27,76人,22,22,23,23
2014-02-27,魔術,19,21,27,34
2014-02-27,塞爾蒂克,25,33,23,34
